-8.9709,73.793,566.01,0.562,0.10754,0.3867,0.59115,0.36212,54.691,340.29,-69.766,3.3132,0
-8.9994,73.792,566.18,0.56208,0.10765,0.38726,0.58957,0.35868,53.743,341.39,-69.367,3.3296,0
-9.0166,73.746,566.32,0.56213,0.10798,0.38774,0.59192,0.37686,55.154,335.58,-71.481,3.3951,0
-9.0289,73.702,566.37,0.56217,0.10824,0.38792,0.58815,0.37102,52.887,337.45,-70.802,3.3821,0
-9.0566,73.633,566.49,0.56225,0.10868,0.38832,0.5894,0.38073,53.641,334.35,-71.93,3.3903,0
-9.0657,73.579,566.84,0.56227,0.10918,0.38947,0.59088,0.35863,54.528,341.41,-69.361,3.4371,0
-9.0831,73.499,566.87,0.56232,0.10961,0.38957,0.58913,0.38295,53.479,333.64,-72.189,3.4492,0
-9.0871,73.42,567.28,0.56232,0.11029,0.39092,0.59087,0.37795,54.524,335.23,-71.608,3.4652,0
-9.0932,73.364,567.55,0.56233,0.11075,0.39184,0.58722,0.3903,52.334,331.29,-73.044,3.4879,0
-9.0945,73.303,567.85,0.56233,0.11126,0.39284,0.59263,0.37348,55.58,336.66,-71.088,3.527,0
-9.1338,73.327,568.38,0.56243,0.11147,0.39461,0.57106,0.33409,42.637,349.25,-66.507,3.4955,0
-9.1113,73.348,568.56,0.56236,0.11147,0.3952,0.57028,0.34829,42.17,344.71,-68.159,3.5412,0
-9.0703,73.364,568.78,0.56223,0.11153,0.39593,0.56998,0.37808,41.987,335.19,-71.623,3.5313,0
-9.0381,73.325,569.26,0.56212,0.11205,0.39753,0.56759,0.36073,40.557,340.74,-69.605,3.5717,0
-8.9873,73.299,569.65,0.56195,0.11244,0.39885,0.57087,0.35041,42.525,344.03,-68.405,3.5534,0
-8.931,73.297,570.02,0.56177,0.11268,0.40006,0.57101,0.37207,42.603,337.11,-70.924,3.5995,0
-8.8518,73.264,570.28,0.56152,0.11302,0.40093,0.57209,0.35016,43.254,344.11,-68.376,3.6087,0
-8.7737,73.281,570.86,0.56126,0.1133,0.40285,0.57538,0.34571,45.226,345.53,-67.859,3.6234,0
-8.7095,73.36,571.14,0.56106,0.11308,0.40379,0.58236,0.4946,49.414,297.96,-85.173,3.3874,0
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
0,0,0,-1,-1,0,-1,-1,0,0,0,-1,4
-6.3515,71.945,573.94,0.55376,0.12232,0.41313,0.57961,0.31889,47.763,354.1,-64.74,3.8127,0
-6.2201,71.713,574.31,0.55335,0.12376,0.41436,0.58217,0.28687,49.302,364.33,-61.016,3.8018,0
-6.0948,71.479,574.44,0.55296,0.12505,0.41481,0.58386,0.30025,50.313,360.06,-62.572,3.8197,0
-5.9795,71.269,574.75,0.5526,0.12633,0.41583,0.58166,0.30589,48.996,358.26,-63.228,3.8503,0
-5.8908,71.061,575.19,0.55232,0.12767,0.4173,0.58138,0.31131,48.825,356.53,-63.858,3.8633,0
-5.8358,70.822,575.38,0.55214,0.12902,0.41792,0.58197,0.31711,49.184,354.67,-64.533,3.8622,0
-5.8071,70.621,575.77,0.55205,0.13028,0.41923,0.58574,0.31161,51.444,356.43,-63.893,3.8668,0
-5.8228,70.371,576.22,0.55208,0.13184,0.42074,0.58803,0.28948,52.821,363.5,-61.32,3.8703,0
-5.8479,70.083,576.59,0.55215,0.13353,0.42197,0.58153,0.29321,48.92,362.31,-61.754,3.8811,0
-5.906,69.816,576.9,0.55232,0.13507,0.42299,0.5842,0.29712,50.517,361.06,-62.208,3.8881,0
-5.9885,69.557,577.04,0.55256,0.13648,0.42346,0.58927,0.3038,53.56,358.92,-62.985,3.8999,0
-6.0905,69.309,577.49,0.55286,0.13801,0.42497,0.58643,0.29036,51.86,363.22,-61.422,3.9073,0
-6.187,69.075,577.59,0.55315,0.13925,0.4253,0.58463,0.30217,50.778,359.45,-62.795,3.9339,0
-6.2903,68.856,577.86,0.55346,0.14052,0.42619,0.58289,0.29117,49.735,362.96,-61.517,3.9186,0
-6.406,68.665,578.08,0.5538,0.14162,0.42692,0.5845,0.28701,50.7,364.29,-61.033,3.9432,0
-6.5236,68.596,578.48,0.55415,0.14219,0.42827,0.58467,0.28292,50.801,365.6,-60.557,3.9318,0
-6.6558,68.567,578.92,0.55455,0.14258,0.42973,0.58156,0.28238,48.939,365.77,-60.494,3.9388,0
-6.8063,68.529,579.08,0.555,0.14285,0.43025,0.5837,0.29454,50.223,361.88,-61.908,3.9401,0
-6.9472,68.483,579.08,0.55543,0.14308,0.43028,0.58548,0.2945,51.29,361.89,-61.904,3.9513,0
-7.0969,68.498,579.25,0.55588,0.14309,0.43083,0.58494,0.29566,50.961,361.53,-62.038,3.9751,0
-7.2389,68.518,579.61,0.55631,0.14318,0.43204,0.58354,0.29413,50.127,362.01,-61.861,3.9756,0
-7.3935,68.541,579.69,0.55677,0.1431,0.43231,0.58399,0.30098,50.396,359.82,-62.657,3.963,0
-7.5404,68.584,579.94,0.55722,0.143,0.43315,0.58287,0.29509,49.725,361.71,-61.972,3.9728,0
-7.6922,68.617,580.08,0.55767,0.1429,0.43359,0.58361,0.29135,50.165,362.9,-61.537,3.9607,0
-7.836,68.652,580.17,0.55811,0.14277,0.43391,0.58701,0.3079,52.207,357.62,-63.461,3.9666,0
-7.9779,68.674,580.21,0.55854,0.14266,0.43403,0.58124,0.31217,48.747,356.25,-63.959,3.9935,0
-8.2468,68.69,580.27,0.55935,0.14259,0.43424,0.53009,0.32075,18.054,353.51,-64.956,3.9686,0
-8.4176,68.74,580.17,0.55987,0.14227,0.43391,0.50478,0.32765,2.8665,351.3,-65.759,3.9621,0
-8.4803,68.818,580.27,0.56006,0.14192,0.43424,0.50235,0.33646,1.4096,348.49,-66.783,3.9571,0
-8.5544,68.876,580.14,0.56029,0.14155,0.4338,0.50837,0.33233,5.0249,349.81,-66.303,3.9553,0
-8.5972,68.93,580.15,0.56042,0.14128,0.43384,0.51189,0.32511,7.1336,352.12,-65.463,3.9449,0
-8.6198,68.961,580.09,0.56049,0.14108,0.43363,0.50195,0.32768,1.1689,351.3,-65.762,3.9649,0
-8.6365,68.968,580.03,0.56055,0.14101,0.43344,0.50663,0.32913,3.9753,350.83,-65.93,3.9805,0
-8.6393,68.975,579.98,0.56056,0.14094,0.43327,0.50636,0.32514,3.818,352.11,-65.466,3.9456,0
